po_no,vendor_code,plant_code,po_date,material,qty,rate,amount
PO-2024-04188,VEND-0115,PLNT-04,2025-01-29,Cocoa Mass,3162,304.62,963208.44
PO-2024-04188,VEND-0115,PLNT-04,2025-01-29,Permitted Colour,832,660.54,549569.28
PO-2024-04188,VEND-0115,PLNT-04,2025-01-29,Citric Acid,2882,508.64,1465900.48
PO-2024-04189,VEND-0053,PLNT-02,2024-12-16,Corrugated Box,4188,125.9,527269.2
PO-2024-04189,VEND-0053,PLNT-02,2024-12-16,Corrugated Box,2818,42.56,119934.08
PO-2024-04189,VEND-0053,PLNT-02,2024-12-16,Shrink Sleeve,2254,572.43,1290257.22
PO-2024-04189,VEND-0053,PLNT-02,2024-12-16,Wrapper Film,397,837.88,332638.36
PO-2024-04190,VEND-0020,PLNT-14,2024-10-07,Mono Carton,703,89.56,62960.68
PO-2024-04190,VEND-0020,PLNT-14,2024-10-07,Wrapper Film,1076,85.94,92471.44
PO-2024-04190,VEND-0020,PLNT-14,2024-10-07,Corrugated Box,2458,800.87,1968538.46
PO-2024-04191,VEND-0007,PLNT-09,2024-04-29,Consulting,3763,591.12,2224384.56
PO-2024-04192,VEND-0114,PLNT-08,2025-05-10,Citric Acid,3339,253.88,847705.32
PO-2024-04192,VEND-0114,PLNT-08,2025-05-10,Cocoa Mass,350,831.42,290997.0
PO-2024-04193,VEND-0106,PLNT-02,2024-07-04,Mint Flavour,612,678.43,415199.16
PO-2024-04193,VEND-0106,PLNT-02,2024-07-04,Cardamom Oil,460,843.4,387964.0
PO-2024-04193,VEND-0106,PLNT-02,2024-07-04,Cocoa Mass,2091,413.32,864252.12
PO-2024-04193,VEND-0106,PLNT-02,2024-07-04,Cocoa Mass,2325,124.17,288695.25
PO-2024-04194,VEND-0019,PLNT-01,2025-01-10,Citric Acid,4723,728.86,3442405.78
PO-2024-04195,VEND-0094,PLNT-10,2024-10-07,Housekeeping,3055,100.43,306813.65
PO-2024-04196,VEND-0113,PLNT-12,2024-02-16,Milk Solids,2047,656.5,1343855.5
PO-2024-04196,VEND-0113,PLNT-12,2024-02-16,Refined Sugar,613,284.02,174104.26
PO-2024-04196,VEND-0113,PLNT-12,2024-02-16,Glucose Syrup,4608,86.36,397946.88
PO-2024-04197,VEND-0009,PLNT-09,2024-12-28,Housekeeping,421,70.62,29731.02
PO-2024-04197,VEND-0009,PLNT-09,2024-12-28,AMC-Machinery,3469,665.0,2306885.0
PO-2024-04197,VEND-0009,PLNT-09,2024-12-28,Consulting,3512,105.68,371148.16
PO-2024-04198,VEND-0023,PLNT-14,2024-07-05,Corrugated Box,1702,659.58,1122605.16
PO-2024-04198,VEND-0023,PLNT-14,2024-07-05,PET Bottle 500ml,1469,437.47,642643.43
PO-2024-04199,VEND-0031,PLNT-09,2024-08-13,Citric Acid,1980,444.81,880723.8
PO-2024-04199,VEND-0031,PLNT-09,2024-08-13,Cardamom Oil,1231,99.4,122361.4
PO-2024-04199,VEND-0031,PLNT-09,2024-08-13,Citric Acid,2303,266.83,614509.49
PO-2024-04199,VEND-0031,PLNT-09,2024-08-13,Citric Acid,2207,545.07,1202969.49
PO-2024-04200,VEND-0096,PLNT-15,2025-05-17,Housekeeping,3353,168.87,566221.11
PO-2024-04201,VEND-0076,PLNT-05,2024-09-02,Cold-Chain Haulage,3550,335.17,1189853.5
PO-2024-04202,VEND-0035,PLNT-15,2025-03-25,IT AMC,1197,187.41,224329.77
PO-2024-04202,VEND-0035,PLNT-15,2025-03-25,Security Services,2140,452.32,967964.8
PO-2024-04202,VEND-0035,PLNT-15,2025-03-25,Security Services,3512,423.71,1488069.52
PO-2024-04202,VEND-0035,PLNT-15,2025-03-25,Consulting,2503,26.14,65428.42
PO-2024-04203,VEND-0039,PLNT-12,2024-03-17,Shrink Sleeve,2924,791.04,2313000.96
PO-2024-04203,VEND-0039,PLNT-12,2024-03-17,Mono Carton,700,695.91,487137.0
PO-2024-04203,VEND-0039,PLNT-12,2024-03-17,Wrapper Film,1155,209.78,242295.9
PO-2024-04203,VEND-0039,PLNT-12,2024-03-17,Mono Carton,1899,587.67,1115985.33
PO-2024-04204,VEND-0057,PLNT-10,2024-08-17,Glucose Syrup,2787,181.69,506370.03
PO-2024-04204,VEND-0057,PLNT-10,2024-08-17,Edible Starch,569,195.69,111347.61
PO-2024-04204,VEND-0057,PLNT-10,2024-08-17,Menthol Crystals,1620,77.6,125712.0
PO-2024-04204,VEND-0057,PLNT-10,2024-08-17,Milk Solids,4561,678.04,3092540.44
PO-2024-04205,VEND-0035,PLNT-04,2024-11-10,Security Services,4042,606.33,2450785.86
PO-2024-04205,VEND-0035,PLNT-04,2024-11-10,Housekeeping,3162,219.52,694122.24
PO-2024-04205,VEND-0035,PLNT-04,2024-11-10,IT AMC,154,423.98,65292.92
PO-2024-04205,VEND-0035,PLNT-04,2024-11-10,Housekeeping,3528,745.93,2631641.04
PO-2024-04206,VEND-0098,PLNT-04,2024-11-02,Cocoa Mass,2167,814.64,1765324.88
PO-2024-04207,VEND-0109,PLNT-07,2024-12-23,Refined Sugar,2970,17.01,50519.7
PO-2024-04207,VEND-0109,PLNT-07,2024-12-23,Refined Sugar,3511,253.01,888318.11
PO-2024-04208,VEND-0024,PLNT-08,2025-04-18,Primary Freight,2918,771.44,2251061.92
PO-2024-04208,VEND-0024,PLNT-08,2025-04-18,Secondary Freight,4504,698.12,3144332.48
PO-2024-04208,VEND-0024,PLNT-08,2025-04-18,Primary Freight,4006,107.42,430324.52
PO-2024-04208,VEND-0024,PLNT-08,2025-04-18,Secondary Freight,2162,441.74,955041.88
PO-2024-04209,VEND-0001,PLNT-14,2024-12-17,Refined Sugar,3570,502.76,1794853.2
PO-2024-04209,VEND-0001,PLNT-14,2024-12-17,Menthol Crystals,4784,714.21,3416780.64
PO-2024-04209,VEND-0001,PLNT-14,2024-12-17,Edible Starch,679,566.13,384402.27
PO-2024-04209,VEND-0001,PLNT-14,2024-12-17,Menthol Crystals,2824,432.6,1221662.4
PO-2024-04210,VEND-0035,PLNT-10,2025-03-17,Housekeeping,1681,440.99,741304.19
PO-2024-04211,VEND-0062,PLNT-15,2025-05-20,Housekeeping,3685,659.91,2431768.35
PO-2024-04211,VEND-0062,PLNT-15,2025-05-20,Security Services,3393,678.37,2301709.41
PO-2024-04211,VEND-0062,PLNT-15,2025-05-20,Consulting,514,317.29,163087.06
PO-2024-04211,VEND-0062,PLNT-15,2025-05-20,Housekeeping,3060,18.04,55202.4
PO-2024-04212,VEND-0013,PLNT-04,2025-04-06,Consulting,3204,625.3,2003461.2
PO-2024-04213,VEND-0003,PLNT-15,2024-01-20,Shrink Sleeve,3137,777.71,2439676.27
PO-2024-04213,VEND-0003,PLNT-15,2024-01-20,Mono Carton,455,885.2,402766.0
PO-2024-04213,VEND-0003,PLNT-15,2024-01-20,PET Bottle 500ml,1151,38.99,44877.49
PO-2024-04214,VEND-0091,PLNT-08,2024-05-25,PET Bottle 500ml,364,90.29,32865.56
PO-2024-04214,VEND-0091,PLNT-08,2024-05-25,PET Bottle 500ml,2462,679.82,1673716.84
PO-2024-04215,VEND-0024,PLNT-11,2024-11-01,Secondary Freight,67,406.06,27206.02
PO-2024-04215,VEND-0024,PLNT-11,2024-11-01,Secondary Freight,4403,127.63,561954.89
PO-2024-04216,VEND-0028,PLNT-05,2024-10-12,Mint Flavour,1956,641.96,1255673.76
PO-2024-04216,VEND-0028,PLNT-05,2024-10-12,Cardamom Oil,821,446.13,366272.73
PO-2024-04216,VEND-0028,PLNT-05,2024-10-12,Mint Flavour,226,389.03,87920.78
PO-2024-04217,VEND-0082,PLNT-14,2024-05-23,Primary Freight,1633,436.64,713033.12
PO-2024-04217,VEND-0082,PLNT-14,2024-05-23,Primary Freight,3182,618.31,1967462.42
PO-2024-04218,VEND-0006,PLNT-01,2024-09-30,Menthol Crystals,2808,633.49,1778839.92
PO-2024-04218,VEND-0006,PLNT-01,2024-09-30,Menthol Crystals,1915,593.33,1136226.95
PO-2024-04218,VEND-0006,PLNT-01,2024-09-30,Refined Sugar,3341,474.52,1585371.32
PO-2024-04219,VEND-0018,PLNT-03,2024-06-06,Primary Freight,2297,115.96,266360.12
PO-2024-04219,VEND-0018,PLNT-03,2024-06-06,Warehousing,4371,200.14,874811.94
PO-2024-04220,VEND-0041,PLNT-04,2024-11-06,Corrugated Box,193,791.64,152786.52
PO-2024-04220,VEND-0041,PLNT-04,2024-11-06,Wrapper Film,3322,699.76,2324602.72
PO-2024-04221,VEND-0008,PLNT-03,2024-05-07,Wrapper Film,770,152.11,117124.7
PO-2024-04222,VEND-0034,PLNT-14,2024-03-04,Milk Solids,1468,387.71,569158.28
PO-2024-04222,VEND-0034,PLNT-14,2024-03-04,Edible Starch,1475,674.63,995079.25
PO-2024-04222,VEND-0034,PLNT-14,2024-03-04,Menthol Crystals,2478,713.73,1768622.94
PO-2024-04222,VEND-0034,PLNT-14,2024-03-04,Milk Solids,4466,485.59,2168644.94
PO-2024-04223,VEND-0005,PLNT-08,2024-03-26,Primary Freight,2098,331.07,694584.86
PO-2024-04223,VEND-0005,PLNT-08,2024-03-26,Warehousing,4692,375.53,1761986.76
PO-2024-04223,VEND-0005,PLNT-08,2024-03-26,Secondary Freight,2596,655.65,1702067.4
PO-2024-04224,VEND-0093,PLNT-10,2024-05-15,Mint Flavour,108,867.63,93704.04
PO-2024-04224,VEND-0093,PLNT-10,2024-05-15,Cardamom Oil,2014,842.74,1697278.36
PO-2024-04225,VEND-0027,PLNT-14,2024-02-02,Cold-Chain Haulage,3286,626.16,2057561.76
PO-2024-04226,VEND-0023,PLNT-14,2024-02-07,Corrugated Box,4089,339.73,1389155.97
PO-2024-04226,VEND-0023,PLNT-14,2024-02-07,Corrugated Box,3718,391.03,1453849.54
PO-2024-04227,VEND-0093,PLNT-13,2024-12-11,Mint Flavour,2836,294.32,834691.52
PO-2024-04227,VEND-0093,PLNT-13,2024-12-11,Mint Flavour,1690,484.34,818534.6
PO-2024-04227,VEND-0093,PLNT-13,2024-12-11,Cardamom Oil,1472,114.65,168764.8
PO-2024-04227,VEND-0093,PLNT-13,2024-12-11,Cardamom Oil,3578,356.11,1274161.58
PO-2024-04228,VEND-0014,PLNT-08,2025-01-11,Cardamom Oil,3996,549.61,2196241.56
PO-2024-04228,VEND-0014,PLNT-08,2025-01-11,Cardamom Oil,236,262.71,61999.56
PO-2024-04229,VEND-0057,PLNT-02,2024-10-11,Edible Starch,4263,792.05,3376509.15
PO-2024-04230,VEND-0042,PLNT-06,2024-05-01,Edible Starch,3554,487.56,1732788.24
PO-2024-04231,VEND-0034,PLNT-03,2024-12-31,Edible Starch,883,576.95,509446.85
PO-2024-04231,VEND-0034,PLNT-03,2024-12-31,Glucose Syrup,3374,737.15,2487144.1
PO-2024-04232,VEND-0052,PLNT-11,2025-03-26,IT AMC,859,339.17,291347.03
PO-2024-04233,VEND-0050,PLNT-11,2025-03-07,Cold-Chain Haulage,1341,265.52,356062.32
PO-2024-04233,VEND-0050,PLNT-11,2025-03-07,Secondary Freight,2546,457.79,1165533.34
PO-2024-04233,VEND-0050,PLNT-11,2025-03-07,Primary Freight,823,61.99,51017.77
PO-2024-04233,VEND-0050,PLNT-11,2025-03-07,Cold-Chain Haulage,1116,453.72,506351.52
PO-2024-04234,VEND-0065,PLNT-07,2024-01-18,Menthol Crystals,3239,73.83,239135.37
PO-2024-04234,VEND-0065,PLNT-07,2024-01-18,Refined Sugar,3606,81.88,295259.28
PO-2024-04234,VEND-0065,PLNT-07,2024-01-18,Refined Sugar,3564,469.75,1674189.0
PO-2024-04234,VEND-0065,PLNT-07,2024-01-18,Refined Sugar,517,453.1,234252.7
PO-2024-04235,VEND-0040,PLNT-10,2024-12-23,Cold-Chain Haulage,1732,313.28,542600.96
PO-2024-04236,VEND-0085,PLNT-08,2024-10-03,PET Bottle 500ml,1399,536.53,750605.47
PO-2024-04237,VEND-0079,PLNT-07,2024-07-17,Milk Solids,554,505.55,280074.7
PO-2024-04237,VEND-0079,PLNT-07,2024-07-17,Refined Sugar,4473,641.71,2870368.83
PO-2024-04237,VEND-0079,PLNT-07,2024-07-17,Milk Solids,3097,743.76,2303424.72
PO-2024-04238,VEND-0116,PLNT-14,2025-05-02,Housekeeping,4769,365.06,1740971.14
PO-2024-04239,VEND-0078,PLNT-14,2024-05-19,Security Services,2925,341.68,999414.0
PO-2024-04240,VEND-0045,PLNT-12,2024-03-25,Edible Starch,1172,689.18,807718.96
PO-2024-04240,VEND-0045,PLNT-12,2024-03-25,Refined Sugar,3332,597.15,1989703.8
PO-2024-04240,VEND-0045,PLNT-12,2024-03-25,Edible Starch,4483,897.65,4024164.95
PO-2024-04241,VEND-0109,PLNT-13,2024-01-12,Glucose Syrup,3033,779.75,2364981.75
PO-2024-04242,VEND-0094,PLNT-06,2024-12-09,Security Services,61,152.86,9324.46
PO-2024-04242,VEND-0094,PLNT-06,2024-12-09,IT AMC,3579,40.48,144877.92
PO-2024-04242,VEND-0094,PLNT-06,2024-12-09,Security Services,690,187.38,129292.2
PO-2024-04242,VEND-0094,PLNT-06,2024-12-09,IT AMC,799,62.76,50145.24
PO-2024-04243,VEND-0056,PLNT-10,2025-02-27,Citric Acid,4027,833.37,3355980.99
PO-2024-04244,VEND-0041,PLNT-12,2024-01-12,Corrugated Box,4349,665.25,2893172.25
PO-2024-04245,VEND-0061,PLNT-08,2025-03-17,Cardamom Oil,3284,448.6,1473202.4
PO-2024-04245,VEND-0061,PLNT-08,2025-03-17,Permitted Colour,4648,812.15,3774873.2
PO-2024-04245,VEND-0061,PLNT-08,2025-03-17,Cardamom Oil,1067,206.92,220783.64
PO-2024-04245,VEND-0061,PLNT-08,2025-03-17,Mint Flavour,1470,633.88,931803.6
PO-2024-04246,VEND-0035,PLNT-09,2024-07-17,Security Services,4532,262.58,1190012.56
PO-2024-04247,VEND-0111,PLNT-07,2025-01-13,Warehousing,290,883.61,256246.9
PO-2024-04247,VEND-0111,PLNT-07,2025-01-13,Warehousing,2399,602.05,1444317.95
PO-2024-04248,VEND-0041,PLNT-12,2024-07-30,Shrink Sleeve,1566,471.76,738776.16
PO-2024-04248,VEND-0041,PLNT-12,2024-07-30,Shrink Sleeve,2022,624.82,1263386.04
PO-2024-04249,VEND-0117,PLNT-02,2025-03-20,IT AMC,3830,109.59,419729.7
PO-2024-04249,VEND-0117,PLNT-02,2025-03-20,AMC-Machinery,3859,369.05,1424163.95
PO-2024-04249,VEND-0117,PLNT-02,2025-03-20,AMC-Machinery,2897,321.81,932283.57
PO-2024-04250,VEND-0049,PLNT-09,2024-07-22,Warehousing,4855,636.32,3089333.6
PO-2024-04250,VEND-0049,PLNT-09,2024-07-22,Warehousing,2704,610.21,1650007.84
PO-2024-04251,VEND-0075,PLNT-08,2025-04-04,Cardamom Oil,941,763.15,718124.15
PO-2024-04252,VEND-0062,PLNT-10,2024-12-25,IT AMC,1508,249.03,375537.24
PO-2024-04252,VEND-0062,PLNT-10,2024-12-25,AMC-Machinery,924,885.8,818479.2
PO-2024-04252,VEND-0062,PLNT-10,2024-12-25,IT AMC,951,388.83,369777.33
PO-2024-04252,VEND-0062,PLNT-10,2024-12-25,Security Services,1278,51.92,66353.76
PO-2024-04253,VEND-0045,PLNT-14,2024-09-25,Milk Solids,886,831.46,736673.56
PO-2024-04253,VEND-0045,PLNT-14,2024-09-25,Menthol Crystals,577,600.07,346240.39
PO-2024-04253,VEND-0045,PLNT-14,2024-09-25,Menthol Crystals,3913,372.7,1458375.1
PO-2024-04253,VEND-0045,PLNT-14,2024-09-25,Edible Starch,4552,476.89,2170803.28
PO-2024-04254,VEND-0044,PLNT-07,2024-11-14,Mint Flavour,4907,11.92,58491.44
PO-2024-04254,VEND-0044,PLNT-07,2024-11-14,Mint Flavour,4457,557.13,2483128.41
PO-2024-04254,VEND-0044,PLNT-07,2024-11-14,Citric Acid,1373,451.89,620444.97
PO-2024-04255,VEND-0031,PLNT-12,2025-06-16,Cardamom Oil,2863,111.37,318852.31
PO-2024-04255,VEND-0031,PLNT-12,2025-06-16,Cocoa Mass,1866,443.18,826973.88
PO-2024-04255,VEND-0031,PLNT-12,2025-06-16,Cocoa Mass,327,725.79,237333.33
PO-2024-04256,VEND-0021,PLNT-13,2024-06-07,Refined Sugar,4705,197.0,926885.0
PO-2024-04256,VEND-0021,PLNT-13,2024-06-07,Milk Solids,3951,21.85,86329.35
PO-2024-04256,VEND-0021,PLNT-13,2024-06-07,Milk Solids,2894,94.71,274090.74
PO-2024-04256,VEND-0021,PLNT-13,2024-06-07,Menthol Crystals,4733,108.18,512015.94
PO-2024-04257,VEND-0063,PLNT-01,2024-02-28,Permitted Colour,1137,392.51,446283.87
PO-2024-04257,VEND-0063,PLNT-01,2024-02-28,Cocoa Mass,625,390.0,243750.0
PO-2024-04257,VEND-0063,PLNT-01,2024-02-28,Cardamom Oil,2159,93.6,202082.4
PO-2024-04257,VEND-0063,PLNT-01,2024-02-28,Cardamom Oil,1192,17.51,20871.92
PO-2024-04258,VEND-0069,PLNT-15,2025-06-13,Milk Solids,390,405.28,158059.2
PO-2024-04258,VEND-0069,PLNT-15,2025-06-13,Milk Solids,2215,178.96,396396.4
PO-2024-04259,VEND-0004,PLNT-02,2024-07-30,Cardamom Oil,274,56.06,15360.44
PO-2024-04259,VEND-0004,PLNT-02,2024-07-30,Citric Acid,4382,245.29,1074860.78
PO-2024-04259,VEND-0004,PLNT-02,2024-07-30,Mint Flavour,4131,171.94,710284.14
PO-2024-04260,VEND-0027,PLNT-02,2024-10-14,Primary Freight,89,240.59,21412.51
PO-2024-04260,VEND-0027,PLNT-02,2024-10-14,Primary Freight,2344,686.72,1609671.68
PO-2024-04260,VEND-0027,PLNT-02,2024-10-14,Cold-Chain Haulage,1333,351.91,469096.03
PO-2024-04261,VEND-0041,PLNT-13,2025-05-18,Shrink Sleeve,680,503.83,342604.4
PO-2024-04261,VEND-0041,PLNT-13,2025-05-18,Corrugated Box,4101,705.59,2893624.59
PO-2024-04262,VEND-0087,PLNT-02,2024-07-15,Cardamom Oil,324,493.98,160049.52
PO-2024-04262,VEND-0087,PLNT-02,2024-07-15,Cardamom Oil,317,542.1,171845.7
PO-2024-04262,VEND-0087,PLNT-02,2024-07-15,Permitted Colour,2828,528.36,1494202.08
PO-2024-04263,VEND-0046,PLNT-01,2025-06-21,Secondary Freight,4419,707.74,3127503.06
PO-2024-04263,VEND-0046,PLNT-01,2025-06-21,Warehousing,1679,549.84,923181.36
PO-2024-04263,VEND-0046,PLNT-01,2025-06-21,Warehousing,3897,377.57,1471390.29
PO-2024-04263,VEND-0046,PLNT-01,2025-06-21,Primary Freight,2246,487.21,1094273.66
PO-2024-04264,VEND-0090,PLNT-15,2024-03-06,Cardamom Oil,3882,319.33,1239639.06
PO-2024-04265,VEND-0049,PLNT-10,2024-02-26,Cold-Chain Haulage,562,99.68,56020.16
PO-2024-04265,VEND-0049,PLNT-10,2024-02-26,Warehousing,3150,595.35,1875352.5
PO-2024-04266,VEND-0032,PLNT-03,2025-01-30,Refined Sugar,577,241.68,139449.36
PO-2024-04266,VEND-0032,PLNT-03,2025-01-30,Edible Starch,4410,627.52,2767363.2
PO-2024-04266,VEND-0032,PLNT-03,2025-01-30,Menthol Crystals,4276,843.17,3605394.92
PO-2024-04267,VEND-0046,PLNT-14,2024-03-21,Cold-Chain Haulage,855,231.86,198240.3
PO-2024-04267,VEND-0046,PLNT-14,2024-03-21,Cold-Chain Haulage,1326,410.98,544959.48
PO-2024-04267,VEND-0046,PLNT-14,2024-03-21,Cold-Chain Haulage,3093,34.74,107450.82
PO-2024-04268,VEND-0027,PLNT-01,2025-01-28,Secondary Freight,1992,501.91,999804.72
PO-2024-04268,VEND-0027,PLNT-01,2025-01-28,Cold-Chain Haulage,4371,842.21,3681299.91
PO-2024-04268,VEND-0027,PLNT-01,2025-01-28,Warehousing,3546,420.59,1491412.14
PO-2024-04268,VEND-0027,PLNT-01,2025-01-28,Primary Freight,2520,431.15,1086498.0
PO-2024-04269,VEND-0110,PLNT-14,2024-11-27,Shrink Sleeve,4874,161.41,786712.34
PO-2024-04270,VEND-0041,PLNT-11,2024-07-08,Wrapper Film,4959,506.25,2510493.75
PO-2024-04270,VEND-0041,PLNT-11,2024-07-08,Mono Carton,3083,581.33,1792240.39
PO-2024-04270,VEND-0041,PLNT-11,2024-07-08,Wrapper Film,1830,412.18,754289.4
PO-2024-04271,VEND-0057,PLNT-13,2024-08-01,Milk Solids,3206,736.38,2360834.28
PO-2024-04271,VEND-0057,PLNT-13,2024-08-01,Glucose Syrup,155,562.22,87144.1
PO-2024-04271,VEND-0057,PLNT-13,2024-08-01,Edible Starch,1349,639.96,863306.04
PO-2024-04271,VEND-0057,PLNT-13,2024-08-01,Glucose Syrup,4713,442.88,2087293.44
PO-2024-04272,VEND-0051,PLNT-04,2024-07-20,Cocoa Mass,1512,443.59,670708.08
PO-2024-04272,VEND-0051,PLNT-04,2024-07-20,Cardamom Oil,1184,359.71,425896.64
PO-2024-04273,VEND-0041,PLNT-12,2024-06-19,Mono Carton,2246,492.59,1106357.14
PO-2024-04273,VEND-0041,PLNT-12,2024-06-19,Corrugated Box,3028,852.67,2581884.76
PO-2024-04274,VEND-0099,PLNT-03,2025-06-10,Edible Starch,1703,716.71,1220557.13
PO-2024-04274,VEND-0099,PLNT-03,2025-06-10,Edible Starch,3947,17.7,69861.9
PO-2024-04274,VEND-0099,PLNT-03,2025-06-10,Menthol Crystals,878,648.34,569242.52
PO-2024-04275,VEND-0115,PLNT-13,2024-12-18,Citric Acid,1131,237.5,268612.5
PO-2024-04275,VEND-0115,PLNT-13,2024-12-18,Permitted Colour,3704,280.26,1038083.04
PO-2024-04275,VEND-0115,PLNT-13,2024-12-18,Citric Acid,1316,826.55,1087739.8
PO-2024-04275,VEND-0115,PLNT-13,2024-12-18,Mint Flavour,3566,445.56,1588866.96
PO-2024-04276,VEND-0079,PLNT-13,2024-07-25,Edible Starch,3445,53.08,182860.6
PO-2024-04276,VEND-0079,PLNT-13,2024-07-25,Refined Sugar,270,657.76,177595.2
PO-2024-04276,VEND-0079,PLNT-13,2024-07-25,Milk Solids,737,223.94,165043.78
PO-2024-04277,VEND-0045,PLNT-11,2024-02-18,Edible Starch,1289,312.32,402580.48
PO-2024-04278,VEND-0004,PLNT-13,2024-12-14,Mint Flavour,707,179.86,127161.02
PO-2024-04278,VEND-0004,PLNT-13,2024-12-14,Permitted Colour,2289,573.8,1313428.2
PO-2024-04278,VEND-0004,PLNT-13,2024-12-14,Citric Acid,4498,730.21,3284484.58
PO-2024-04278,VEND-0004,PLNT-13,2024-12-14,Citric Acid,3588,522.87,1876057.56
PO-2024-04279,VEND-0030,PLNT-14,2025-04-07,Glucose Syrup,3549,424.46,1506408.54
PO-2024-04279,VEND-0030,PLNT-14,2025-04-07,Refined Sugar,1702,126.63,215524.26
PO-2024-04279,VEND-0030,PLNT-14,2025-04-07,Milk Solids,974,713.69,695134.06
PO-2024-04279,VEND-0030,PLNT-14,2025-04-07,Milk Solids,3209,374.07,1200390.63
PO-2024-04280,VEND-0003,PLNT-14,2024-05-19,Mono Carton,3620,835.12,3023134.4
PO-2024-04280,VEND-0003,PLNT-14,2024-05-19,Wrapper Film,2933,449.41,1318119.53
PO-2024-04281,VEND-0048,PLNT-09,2025-06-02,Mint Flavour,1945,634.29,1233694.05
PO-2024-04281,VEND-0048,PLNT-09,2025-06-02,Citric Acid,2965,420.87,1247879.55
PO-2024-04281,VEND-0048,PLNT-09,2025-06-02,Cardamom Oil,2934,52.58,154269.72
PO-2024-04281,VEND-0048,PLNT-09,2025-06-02,Cardamom Oil,1130,591.11,667954.3
PO-2024-04282,VEND-0001,PLNT-04,2024-12-25,Refined Sugar,1744,223.9,390481.6
PO-2024-04282,VEND-0001,PLNT-04,2024-12-25,Glucose Syrup,1045,140.02,146320.9
PO-2024-04282,VEND-0001,PLNT-04,2024-12-25,Glucose Syrup,375,568.44,213165.0
PO-2024-04282,VEND-0001,PLNT-04,2024-12-25,Edible Starch,486,817.6,397353.6
PO-2024-04283,VEND-0086,PLNT-13,2025-03-15,AMC-Machinery,1541,655.41,1009986.81
PO-2024-04284,VEND-0017,PLNT-14,2024-07-23,Cocoa Mass,1341,190.89,255983.49
PO-2024-04284,VEND-0017,PLNT-14,2024-07-23,Citric Acid,755,36.68,27693.4
PO-2024-04285,VEND-0106,PLNT-11,2024-10-19,Permitted Colour,4019,763.17,3067180.23
PO-2024-04285,VEND-0106,PLNT-11,2024-10-19,Permitted Colour,4354,274.68,1195956.72
PO-2024-04285,VEND-0106,PLNT-11,2024-10-19,Cardamom Oil,2906,403.21,1171728.26
PO-2024-04286,VEND-0033,PLNT-06,2024-02-03,Menthol Crystals,2761,202.74,559765.14
PO-2024-04286,VEND-0033,PLNT-06,2024-02-03,Edible Starch,3239,210.75,682619.25
PO-2024-04286,VEND-0033,PLNT-06,2024-02-03,Edible Starch,3218,850.84,2738003.12
PO-2024-04287,VEND-0113,PLNT-12,2024-02-19,Glucose Syrup,1665,808.16,1345586.4
PO-2024-04287,VEND-0113,PLNT-12,2024-02-19,Refined Sugar,686,194.07,133132.02
PO-2024-04287,VEND-0113,PLNT-12,2024-02-19,Menthol Crystals,237,206.0,48822.0
PO-2024-04288,VEND-0033,PLNT-01,2024-08-26,Edible Starch,3587,549.47,1970948.89
PO-2024-04288,VEND-0033,PLNT-01,2024-08-26,Glucose Syrup,2172,541.41,1175942.52
PO-2024-04288,VEND-0033,PLNT-01,2024-08-26,Menthol Crystals,210,453.11,95153.1
PO-2024-04289,VEND-0005,PLNT-04,2024-12-09,Warehousing,268,140.22,37578.96
PO-2024-04290,VEND-0069,PLNT-10,2024-02-03,Refined Sugar,3822,418.79,1600615.38
PO-2024-04290,VEND-0069,PLNT-10,2024-02-03,Glucose Syrup,487,157.16,76536.92
PO-2024-04290,VEND-0069,PLNT-10,2024-02-03,Glucose Syrup,2359,119.72,282419.48
PO-2024-04290,VEND-0069,PLNT-10,2024-02-03,Menthol Crystals,4350,440.79,1917436.5
PO-2024-04291,VEND-0068,PLNT-15,2025-03-06,PET Bottle 500ml,2990,159.77,477712.3
PO-2024-04291,VEND-0068,PLNT-15,2025-03-06,Shrink Sleeve,2382,109.42,260638.44
PO-2024-04291,VEND-0068,PLNT-15,2025-03-06,PET Bottle 500ml,1790,499.34,893818.6
PO-2024-04291,VEND-0068,PLNT-15,2025-03-06,Mono Carton,4796,893.82,4286760.72
PO-2024-04292,VEND-0099,PLNT-01,2025-06-19,Menthol Crystals,4661,762.75,3555177.75
PO-2024-04292,VEND-0099,PLNT-01,2025-06-19,Milk Solids,1303,684.3,891642.9
PO-2024-04293,VEND-0062,PLNT-08,2025-02-10,IT AMC,4673,413.63,1932892.99
PO-2024-04294,VEND-0098,PLNT-03,2025-02-01,Cardamom Oil,2868,870.25,2495877.0
PO-2024-04294,VEND-0098,PLNT-03,2025-02-01,Permitted Colour,1881,388.42,730618.02
PO-2024-04294,VEND-0098,PLNT-03,2025-02-01,Citric Acid,233,561.52,130834.16
PO-2024-04294,VEND-0098,PLNT-03,2025-02-01,Cocoa Mass,3167,291.58,923433.86
PO-2024-04295,VEND-0010,PLNT-14,2024-07-30,Cocoa Mass,4010,98.34,394343.4
PO-2024-04295,VEND-0010,PLNT-14,2024-07-30,Citric Acid,4743,210.9,1000298.7
PO-2024-04295,VEND-0010,PLNT-14,2024-07-30,Cocoa Mass,3511,396.5,1392111.5
PO-2024-04296,VEND-0056,PLNT-03,2024-10-21,Permitted Colour,827,578.42,478353.34
PO-2024-04296,VEND-0056,PLNT-03,2024-10-21,Citric Acid,3437,569.32,1956752.84
