emp_id,manager_support,growth_opportunity,work_life_balance,recognition,pay_fairness,survey_month
EMP-03051,4.3,3.4,3.6,3.9,4.1,2025-06
EMP-03052,3.1,2.3,2.8,2.8,2.6,2025-06
EMP-03053,3.9,4.3,3.0,3.0,4.4,2025-06
EMP-03054,4.7,4.2,3.9,3.5,4.3,2025-06
EMP-03055,3.9,3.7,4.6,3.6,4.6,2025-06
EMP-03056,3.2,2.9,2.4,3.9,3.9,2025-06
EMP-03057,5.0,5.0,4.6,3.9,4.6,2025-06
EMP-03058,4.3,4.0,5.0,4.4,3.3,2025-06
EMP-03059,5.0,5.0,5.0,4.9,4.5,2025-06
EMP-03060,1.4,2.0,1.6,2.0,2.3,2025-06
EMP-03061,2.0,2.1,1.0,1.9,1.8,2025-06
EMP-03062,3.3,5.0,4.4,4.8,3.9,2025-06
EMP-03063,3.1,3.2,2.9,4.1,3.9,2025-06
EMP-03064,4.0,4.2,4.4,4.0,4.6,2025-06
EMP-03065,2.8,2.4,2.0,2.7,1.8,2025-06
EMP-03066,3.3,3.9,3.6,4.2,3.6,2025-06
EMP-03067,4.2,4.8,4.7,4.3,4.2,2025-06
EMP-03068,2.7,2.5,3.3,2.7,3.9,2025-06
EMP-03069,3.3,3.9,2.8,3.5,3.5,2025-06
EMP-03070,1.7,2.3,2.3,1.6,2.2,2025-06
EMP-03071,4.2,3.0,4.4,4.9,4.2,2025-06
EMP-03072,4.5,5.0,3.8,4.9,5.0,2025-06
EMP-03073,1.0,3.2,3.3,1.5,2.5,2025-06
EMP-03074,2.6,2.7,2.3,1.7,2.3,2025-06
EMP-03075,3.9,4.1,4.8,4.4,4.2,2025-06
EMP-03076,2.3,1.4,2.0,3.0,2.0,2025-06
EMP-03077,3.5,4.6,4.2,4.1,4.1,2025-06
EMP-03078,3.4,2.8,2.9,3.8,3.8,2025-06
EMP-03079,1.3,2.4,3.9,2.6,3.3,2025-06
EMP-03080,4.7,4.8,5.0,5.0,4.3,2025-06
EMP-03081,3.7,4.6,5.0,5.0,4.7,2025-06
EMP-03082,2.9,3.5,2.6,4.2,3.6,2025-06
EMP-03083,2.0,1.4,1.7,1.0,1.4,2025-06
EMP-03084,3.9,3.9,4.3,3.9,4.5,2025-06
EMP-03085,2.3,1.9,2.0,1.8,2.9,2025-06
EMP-03086,2.8,3.0,3.4,3.6,3.4,2025-06
EMP-03087,3.9,2.4,2.5,3.4,4.5,2025-06
EMP-03088,4.7,5.0,5.0,5.0,3.9,2025-06
EMP-03089,4.1,4.9,2.3,3.0,3.8,2025-06
EMP-03090,2.8,2.1,2.3,2.1,1.5,2025-06
EMP-03091,5.0,5.0,5.0,4.6,4.7,2025-06
EMP-03092,4.7,3.9,3.7,4.5,4.1,2025-06
EMP-03093,3.7,3.3,4.9,3.5,4.1,2025-06
EMP-03094,4.7,5.0,3.6,4.1,4.2,2025-06
EMP-03095,4.9,4.5,5.0,4.7,4.2,2025-06
EMP-03096,3.1,3.2,1.6,3.0,1.5,2025-06
EMP-03097,2.1,2.2,1.6,2.7,2.0,2025-06
EMP-03098,4.1,4.9,3.9,4.1,4.3,2025-06
EMP-03099,4.2,3.2,2.9,3.6,3.6,2025-06
EMP-03100,3.0,2.5,4.0,3.5,3.9,2025-06
EMP-03101,2.0,2.0,1.7,2.4,2.9,2025-06
EMP-03102,3.7,5.0,3.0,3.9,4.5,2025-06
EMP-03103,4.4,4.0,3.5,4.3,3.2,2025-06
EMP-03104,3.4,4.6,3.4,4.4,4.0,2025-06
EMP-03105,2.5,2.0,2.5,2.8,2.4,2025-06
EMP-03106,4.6,4.9,5.0,5.0,3.7,2025-06
EMP-03107,2.3,2.8,2.3,4.8,4.2,2025-06
EMP-03108,3.8,4.4,5.0,4.0,3.9,2025-06
EMP-03109,1.3,2.8,1.0,1.9,1.0,2025-06
EMP-03110,3.7,3.0,3.3,4.4,4.4,2025-06
EMP-03111,2.2,2.4,2.8,3.4,2.9,2025-06
EMP-03112,2.8,3.9,2.1,3.0,2.8,2025-06
EMP-03113,4.0,4.3,3.9,3.7,3.9,2025-06
EMP-03114,4.5,4.8,4.3,4.7,4.3,2025-06
EMP-03115,2.1,3.3,3.8,3.6,2.7,2025-06
EMP-03116,1.8,3.4,3.1,3.6,3.3,2025-06
EMP-03117,3.0,2.2,2.1,2.0,1.9,2025-06
EMP-03118,1.7,2.0,2.9,3.5,4.2,2025-06
EMP-03119,4.2,3.6,4.2,5.0,3.5,2025-06
EMP-03120,2.0,2.1,3.2,2.8,2.1,2025-06
EMP-03121,4.2,2.4,3.9,4.9,4.1,2025-06
EMP-03122,4.0,4.0,3.5,4.2,3.7,2025-06
EMP-03123,5.0,3.4,4.0,4.7,4.2,2025-06
EMP-03124,4.1,3.4,2.3,4.5,3.4,2025-06
EMP-03125,2.2,3.6,3.4,3.7,3.5,2025-06
EMP-03126,2.2,2.7,3.3,2.3,3.4,2025-06
EMP-03127,4.3,4.4,3.9,4.3,3.4,2025-06
EMP-03128,1.2,1.0,2.0,2.4,1.4,2025-06
EMP-03129,4.1,4.1,4.7,4.1,4.3,2025-06
EMP-03130,3.6,3.9,3.5,4.1,3.6,2025-06
EMP-03131,2.2,3.0,4.2,3.7,3.8,2025-06
EMP-03132,3.1,4.1,3.5,3.9,3.7,2025-06
EMP-03133,3.8,4.8,3.0,4.0,3.0,2025-06
EMP-03134,1.5,1.9,2.6,1.4,2.4,2025-06
EMP-03135,4.3,3.1,3.1,4.1,2.8,2025-06
EMP-03136,3.3,2.6,3.4,4.2,4.3,2025-06
EMP-03137,1.6,1.8,1.4,1.3,2.3,2025-06
EMP-03138,1.8,2.4,2.9,3.2,1.0,2025-06
EMP-03139,2.6,4.7,4.7,3.1,4.2,2025-06
EMP-03140,3.7,4.8,4.5,3.6,4.0,2025-06
EMP-03141,4.2,3.1,3.8,4.6,4.3,2025-06
EMP-03142,2.2,3.9,3.1,3.4,2.5,2025-06
EMP-03143,3.6,3.8,4.4,3.7,3.6,2025-06
EMP-03144,2.0,2.5,1.9,1.9,2.4,2025-06
EMP-03145,3.6,3.3,3.7,3.2,3.7,2025-06
EMP-03146,2.0,1.7,2.2,2.4,2.3,2025-06
EMP-03147,3.3,2.6,3.1,3.1,3.8,2025-06
EMP-03148,2.5,2.6,2.3,2.5,2.9,2025-06
EMP-03149,3.8,3.5,3.8,4.2,3.8,2025-06
EMP-03150,4.8,3.7,3.6,3.7,3.8,2025-06
EMP-03151,2.3,2.7,2.9,2.7,3.2,2025-06
EMP-03152,4.8,4.2,4.8,3.8,3.9,2025-06
EMP-03153,3.3,1.4,3.4,2.6,2.1,2025-06
EMP-03154,3.3,1.5,3.7,3.4,2.5,2025-06
EMP-03155,2.8,3.3,2.9,2.3,3.5,2025-06
EMP-03156,4.4,4.8,2.9,4.3,5.0,2025-06
EMP-03157,3.8,2.5,5.0,4.8,3.6,2025-06
EMP-03158,3.5,4.9,4.2,4.7,5.0,2025-06
EMP-03159,3.4,3.6,3.1,3.8,4.3,2025-06
EMP-03160,2.0,1.0,1.8,1.7,1.0,2025-06
EMP-03161,3.3,3.5,2.3,3.1,3.2,2025-06
EMP-03162,4.8,5.0,5.0,5.0,5.0,2025-06
EMP-03163,3.6,3.7,2.8,1.8,3.0,2025-06
EMP-03164,1.6,2.7,1.5,1.4,1.7,2025-06
EMP-03165,3.8,4.4,3.8,3.2,4.6,2025-06
EMP-03166,3.6,3.4,3.2,4.8,3.7,2025-06
EMP-03167,3.0,2.7,2.6,3.2,2.4,2025-06
EMP-03168,2.9,3.4,3.8,2.5,3.1,2025-06
EMP-03169,2.4,3.5,2.6,2.1,3.7,2025-06
EMP-03170,4.4,3.7,5.0,3.2,4.4,2025-06
EMP-03171,3.4,3.1,3.6,3.8,3.8,2025-06
EMP-03172,2.7,1.4,1.7,2.6,2.7,2025-06
EMP-03173,3.8,3.9,3.1,3.2,2.8,2025-06
EMP-03174,2.7,2.8,1.5,2.2,3.1,2025-06
EMP-03175,4.5,4.2,5.0,4.8,4.5,2025-06
EMP-03176,3.4,4.7,5.0,5.0,4.1,2025-06
EMP-03177,2.6,3.1,3.8,3.1,3.2,2025-06
EMP-03178,3.9,2.7,3.0,4.3,4.1,2025-06
EMP-03179,4.7,5.0,3.8,4.2,5.0,2025-06
EMP-03180,2.6,2.0,3.6,3.9,2.7,2025-06
EMP-03181,4.3,4.2,3.8,4.5,4.8,2025-06
EMP-03182,4.8,4.6,4.2,4.8,4.7,2025-06
EMP-03183,3.6,2.0,2.4,3.5,3.5,2025-06
EMP-03184,5.0,5.0,5.0,5.0,5.0,2025-06
EMP-03185,4.9,4.2,4.3,4.7,4.3,2025-06
EMP-03186,3.2,4.6,4.1,3.6,3.3,2025-06
EMP-03187,3.4,3.6,3.3,3.5,2.9,2025-06
EMP-03188,3.0,3.7,3.1,4.7,3.9,2025-06
EMP-03189,4.5,1.7,3.2,2.4,3.6,2025-06
EMP-03190,2.0,2.4,2.1,2.0,4.5,2025-06
EMP-03191,4.2,3.5,4.8,4.8,4.3,2025-06
EMP-03192,2.5,3.2,2.0,2.2,1.8,2025-06
EMP-03193,2.9,3.2,3.3,3.9,3.9,2025-06
EMP-03194,2.8,3.3,2.8,2.8,3.5,2025-06
EMP-03195,3.0,2.8,1.6,2.0,2.2,2025-06
EMP-03196,4.3,5.0,4.6,4.7,3.4,2025-06
EMP-03197,3.1,4.1,2.9,3.7,3.1,2025-06
EMP-03198,5.0,4.9,3.5,4.0,5.0,2025-06
EMP-03199,3.1,3.0,3.5,3.6,3.6,2025-06
EMP-03200,3.4,3.3,2.6,2.7,3.9,2025-06
EMP-03201,1.8,2.6,2.7,2.9,3.5,2025-06
EMP-03202,2.6,3.9,3.9,3.5,3.6,2025-06
EMP-03203,3.8,3.1,3.6,3.4,1.6,2025-06
EMP-03204,4.3,4.6,4.6,3.8,3.6,2025-06
EMP-03205,4.8,3.5,2.7,2.6,2.6,2025-06
EMP-03206,4.6,5.0,5.0,4.7,5.0,2025-06
EMP-03207,4.2,3.1,3.6,4.3,4.2,2025-06
EMP-03208,2.4,2.3,1.6,2.8,2.4,2025-06
EMP-03209,2.9,2.7,1.0,2.0,2.2,2025-06
EMP-03210,4.4,3.8,3.7,4.6,4.6,2025-06
EMP-03211,2.5,1.1,2.0,2.8,2.0,2025-06
EMP-03212,3.5,3.2,3.4,4.3,3.2,2025-06
EMP-03213,4.0,4.4,4.4,3.7,3.4,2025-06
EMP-03214,3.5,5.0,5.0,5.0,4.3,2025-06
EMP-03215,2.8,2.5,2.1,3.0,2.2,2025-06
EMP-03216,2.5,3.9,4.3,5.0,4.9,2025-06
EMP-03217,3.4,4.3,3.4,3.4,3.8,2025-06
EMP-03218,3.4,2.9,2.3,1.9,2.1,2025-06
EMP-03219,3.8,3.7,2.7,2.8,3.2,2025-06
EMP-03220,2.8,3.6,4.8,4.5,3.3,2025-06
EMP-03221,3.1,2.6,2.8,2.2,2.8,2025-06
EMP-03222,3.0,4.2,3.6,4.7,4.4,2025-06
EMP-03223,4.5,5.0,4.3,4.4,4.7,2025-06
EMP-03224,4.8,4.1,4.3,4.6,3.9,2025-06
EMP-03225,2.9,2.8,3.1,3.7,3.8,2025-06
EMP-03226,4.5,2.6,4.8,3.5,3.4,2025-06
EMP-03227,3.1,2.0,3.1,2.8,3.3,2025-06
EMP-03228,3.2,2.5,3.0,2.4,3.1,2025-06
EMP-03229,2.6,2.2,2.1,3.3,1.4,2025-06
EMP-03230,4.1,2.6,4.4,4.0,2.9,2025-06
EMP-03231,4.5,3.0,4.0,3.1,3.8,2025-06
EMP-03232,2.9,3.5,3.0,2.6,3.6,2025-06
EMP-03233,1.9,3.5,2.7,3.0,3.7,2025-06
EMP-03234,3.3,4.2,4.0,3.6,2.9,2025-06
EMP-03235,4.9,3.5,5.0,3.6,4.0,2025-06
EMP-03236,3.4,4.4,4.3,5.0,4.8,2025-06
EMP-03237,3.7,4.0,3.5,1.8,3.5,2025-06
EMP-03238,5.0,4.7,5.0,4.8,4.9,2025-06
EMP-03239,4.9,4.9,3.4,5.0,5.0,2025-06
EMP-03240,3.0,3.2,3.1,2.7,3.8,2025-06
EMP-03241,3.2,3.5,2.8,3.8,3.9,2025-06
EMP-03242,4.3,4.2,4.0,4.4,3.6,2025-06
EMP-03243,3.0,3.0,2.8,2.8,2.9,2025-06
EMP-03244,5.0,4.3,4.9,4.2,4.9,2025-06
EMP-03245,3.6,3.1,2.7,3.9,3.4,2025-06
EMP-03246,3.3,3.4,3.3,3.7,4.0,2025-06
EMP-03247,1.8,2.4,2.4,2.1,2.6,2025-06
EMP-03248,1.9,2.4,2.3,3.4,2.2,2025-06
EMP-03249,1.1,1.9,1.0,2.7,1.9,2025-06
EMP-03250,5.0,4.2,5.0,4.8,5.0,2025-06
EMP-03251,4.0,4.8,4.7,4.3,4.7,2025-06
EMP-03252,4.2,3.4,3.5,4.1,3.2,2025-06
EMP-03253,3.3,3.8,3.7,3.0,4.5,2025-06
EMP-03254,1.6,1.8,1.0,1.1,1.7,2025-06
EMP-03255,3.2,3.0,2.8,3.3,3.4,2025-06
EMP-03256,3.0,2.1,2.7,3.4,2.7,2025-06
EMP-03257,2.7,2.5,1.5,3.5,2.9,2025-06
EMP-03258,1.6,1.5,1.6,2.4,2.3,2025-06
EMP-03259,1.8,1.7,3.3,2.3,1.8,2025-06
EMP-03260,3.7,3.5,2.5,3.9,3.7,2025-06
EMP-03261,3.6,2.7,4.1,3.4,2.8,2025-06
EMP-03262,4.6,4.3,4.5,3.3,4.2,2025-06
EMP-03263,5.0,5.0,4.8,5.0,5.0,2025-06
EMP-03264,3.9,4.2,4.5,4.4,4.2,2025-06
EMP-03265,3.1,3.1,3.3,5.0,3.2,2025-06
EMP-03266,4.8,4.9,3.7,4.8,4.1,2025-06
EMP-03267,2.2,2.5,1.8,2.5,2.2,2025-06
EMP-03268,1.4,1.3,1.3,1.1,1.4,2025-06
EMP-03269,2.7,2.3,3.5,2.2,1.4,2025-06
EMP-03270,3.7,3.5,3.9,5.0,3.5,2025-06
EMP-03271,3.0,3.1,3.5,2.5,4.2,2025-06
EMP-03272,1.9,2.9,1.7,2.5,3.2,2025-06
EMP-03273,2.9,2.4,2.7,3.8,2.8,2025-06
EMP-03274,2.3,2.6,1.6,1.5,2.9,2025-06
EMP-03275,2.0,2.7,3.0,2.1,2.4,2025-06
EMP-03276,5.0,4.2,4.5,5.0,4.4,2025-06
EMP-03277,4.2,2.8,2.6,2.7,4.7,2025-06
EMP-03278,4.7,5.0,5.0,5.0,4.2,2025-06
EMP-03279,1.9,2.7,1.8,2.2,2.9,2025-06
EMP-03280,4.4,3.7,4.0,4.7,3.5,2025-06
EMP-03281,3.6,3.9,2.7,4.5,3.5,2025-06
EMP-03282,4.1,4.8,4.4,4.0,5.0,2025-06
EMP-03283,4.2,3.6,4.2,2.0,3.7,2025-06
EMP-03284,4.1,4.0,3.9,4.7,4.1,2025-06
EMP-03285,4.1,4.0,3.2,4.6,3.6,2025-06
EMP-03286,2.5,1.9,1.7,2.8,2.8,2025-06
EMP-03287,5.0,4.2,4.1,4.4,3.6,2025-06
EMP-03288,3.2,3.3,4.5,3.5,3.4,2025-06
EMP-03289,3.3,2.2,3.3,2.6,2.7,2025-06
EMP-03290,3.8,3.8,4.7,3.6,3.6,2025-06
EMP-03291,4.5,4.0,3.6,4.3,3.4,2025-06
EMP-03292,2.9,3.4,3.7,2.9,3.1,2025-06
EMP-03293,3.6,2.6,3.7,3.6,2.9,2025-06
EMP-03294,2.1,1.7,2.4,1.8,2.4,2025-06
EMP-03295,2.1,1.6,1.4,1.6,1.0,2025-06
EMP-03296,2.7,3.5,3.8,3.3,3.0,2025-06
EMP-03297,3.6,4.5,3.7,3.7,4.7,2025-06
EMP-03298,1.8,3.1,3.3,2.1,2.0,2025-06
EMP-03299,4.9,5.0,4.5,5.0,5.0,2025-06
EMP-03300,2.8,3.9,2.6,2.5,3.5,2025-06
EMP-03301,4.5,3.3,3.0,3.4,3.2,2025-06
EMP-03302,2.8,2.6,4.3,3.5,3.2,2025-06
EMP-03303,5.0,4.3,3.6,5.0,3.8,2025-06
EMP-03304,3.2,1.7,3.1,3.9,3.4,2025-06
EMP-03305,3.2,3.5,3.8,4.2,3.4,2025-06
EMP-03306,2.5,2.6,2.8,2.5,3.0,2025-06
EMP-03307,2.8,3.0,2.6,2.8,3.5,2025-06
EMP-03308,4.1,3.3,2.7,3.6,3.7,2025-06
EMP-03309,4.7,3.1,4.1,3.3,2.9,2025-06
EMP-03310,3.6,4.4,3.6,4.5,4.3,2025-06
EMP-03311,3.4,3.3,1.7,4.2,3.8,2025-06
EMP-03312,3.5,3.5,4.1,4.0,4.0,2025-06
EMP-03313,3.4,2.9,2.8,4.2,2.8,2025-06
EMP-03314,5.0,4.9,4.6,4.1,5.0,2025-06
EMP-03315,2.6,2.4,2.3,3.4,3.2,2025-06
EMP-03316,2.1,4.2,2.8,2.2,2.9,2025-06
EMP-03317,4.2,4.9,4.1,4.8,4.5,2025-06
EMP-03318,3.3,2.1,3.3,3.0,2.8,2025-06
EMP-03319,3.5,4.2,4.6,3.0,2.9,2025-06
EMP-03320,4.6,5.0,5.0,4.9,5.0,2025-06
EMP-03321,2.6,2.1,2.6,2.8,2.9,2025-06
EMP-03322,4.0,5.0,4.7,4.1,4.7,2025-06
EMP-03323,3.3,2.9,3.6,2.5,2.9,2025-06
EMP-03324,4.4,5.0,3.9,4.4,4.5,2025-06
EMP-03325,4.8,3.7,3.7,4.6,4.0,2025-06
EMP-03326,4.1,4.5,3.9,2.7,4.0,2025-06
EMP-03327,3.2,3.2,2.8,3.6,3.8,2025-06
EMP-03328,3.1,3.0,4.0,3.1,3.7,2025-06
EMP-03329,1.6,3.2,3.0,3.5,4.1,2025-06
EMP-03330,3.3,3.9,2.7,3.7,4.5,2025-06
EMP-03331,3.1,1.8,3.4,4.1,2.7,2025-06
EMP-03332,3.6,1.9,4.4,3.9,3.5,2025-06
EMP-03333,2.0,2.3,1.7,1.4,2.6,2025-06
EMP-03334,4.3,3.0,4.2,3.7,2.4,2025-06
EMP-03335,4.3,3.7,4.7,4.8,4.7,2025-06
EMP-03336,3.7,4.0,4.3,3.8,3.7,2025-06
EMP-03337,2.4,5.0,4.1,3.1,3.4,2025-06
EMP-03338,4.7,4.2,5.0,3.6,5.0,2025-06
EMP-03339,2.3,3.4,3.1,3.4,1.9,2025-06
EMP-03340,2.5,2.8,3.4,3.3,4.8,2025-06
EMP-03341,1.9,1.2,1.0,1.8,1.8,2025-06
EMP-03342,3.7,2.6,3.2,2.4,3.9,2025-06
EMP-03343,5.0,4.1,5.0,4.7,4.1,2025-06
EMP-03344,2.3,2.2,2.9,3.4,2.7,2025-06
EMP-03345,2.0,1.6,1.0,2.1,2.5,2025-06
EMP-03346,4.5,3.5,4.6,4.0,4.1,2025-06
EMP-03347,4.2,3.7,3.3,3.1,4.3,2025-06
EMP-03348,5.0,4.2,3.4,3.9,4.5,2025-06
EMP-03349,2.4,2.6,2.4,2.6,2.6,2025-06
EMP-03350,2.0,2.9,1.3,2.4,3.3,2025-06
EMP-03351,2.8,2.8,3.5,3.6,3.6,2025-06
EMP-03352,4.1,3.8,5.0,3.6,3.1,2025-06
EMP-03353,1.7,2.0,3.0,4.3,3.4,2025-06
EMP-03354,3.6,3.7,4.2,3.4,4.1,2025-06
EMP-03355,1.8,4.3,2.8,1.9,2.9,2025-06
EMP-03356,3.8,4.3,4.0,3.7,3.8,2025-06
EMP-03357,4.6,3.3,3.4,3.1,3.7,2025-06
EMP-03358,3.3,2.1,3.3,4.9,1.8,2025-06
EMP-03359,2.8,4.5,2.8,3.2,3.4,2025-06
EMP-03360,2.8,3.0,3.2,2.2,2.9,2025-06
EMP-03361,3.5,3.6,4.7,4.0,4.5,2025-06
EMP-03362,5.0,3.8,4.6,4.1,3.9,2025-06
EMP-03363,2.6,5.0,4.1,3.2,5.0,2025-06
EMP-03364,1.6,1.8,2.0,2.1,1.6,2025-06
EMP-03365,2.1,2.8,2.3,2.8,1.8,2025-06
EMP-03366,2.1,2.7,2.6,2.8,3.6,2025-06
EMP-03367,3.7,2.7,1.8,2.5,3.1,2025-06
EMP-03368,2.0,2.6,3.2,2.7,3.1,2025-06
EMP-03369,3.5,5.0,5.0,3.8,4.1,2025-06
EMP-03370,5.0,4.0,4.2,3.2,3.8,2025-06
EMP-03371,2.9,2.2,3.0,3.9,3.3,2025-06
EMP-03372,3.8,4.1,4.3,5.0,3.6,2025-06
EMP-03373,3.3,3.6,2.4,3.1,4.8,2025-06
EMP-03374,3.4,3.6,3.1,3.0,3.6,2025-06
EMP-03375,4.1,4.2,4.4,3.8,4.3,2025-06
EMP-03376,2.4,2.5,1.8,3.3,2.6,2025-06
EMP-03377,2.6,3.9,3.5,2.8,2.7,2025-06
EMP-03378,2.5,3.6,1.4,2.9,2.9,2025-06
EMP-03379,2.1,1.4,2.9,2.8,2.0,2025-06
EMP-03380,1.9,2.2,2.3,2.1,2.1,2025-06
EMP-03381,2.9,2.2,2.4,3.3,4.0,2025-06
EMP-03382,3.2,3.0,4.0,3.3,2.4,2025-06
EMP-03383,3.0,1.8,3.2,3.1,3.0,2025-06
EMP-03384,4.2,3.4,3.5,2.5,2.4,2025-06
EMP-03385,3.3,2.8,3.3,1.6,2.8,2025-06
EMP-03386,4.7,4.7,4.5,5.0,4.9,2025-06
EMP-03387,1.7,3.1,3.3,2.0,1.6,2025-06
EMP-03388,2.2,2.0,3.0,3.0,2.5,2025-06
EMP-03389,3.1,2.3,2.9,2.4,3.5,2025-06
EMP-03390,2.9,2.5,3.4,3.2,3.5,2025-06
EMP-03391,3.9,3.4,4.4,4.0,4.4,2025-06
EMP-03392,3.6,4.9,4.8,3.7,5.0,2025-06
EMP-03393,4.1,4.7,5.0,3.3,4.7,2025-06
EMP-03394,2.5,4.1,3.0,2.8,1.9,2025-06
EMP-03395,3.1,2.5,3.6,2.4,3.1,2025-06
EMP-03396,5.0,5.0,4.8,4.9,3.4,2025-06
EMP-03397,1.8,1.6,1.0,1.7,1.0,2025-06
EMP-03398,3.5,3.8,4.0,3.1,2.6,2025-06
EMP-03399,3.3,4.7,4.7,3.7,4.0,2025-06
EMP-03400,5.0,5.0,5.0,5.0,4.5,2025-06
EMP-03401,2.1,1.9,1.8,1.4,2.1,2025-06
EMP-03402,3.1,1.6,3.2,3.2,3.5,2025-06
EMP-03403,2.2,2.5,2.6,2.9,1.6,2025-06
EMP-03404,1.9,2.2,2.1,2.0,2.0,2025-06
EMP-03405,2.6,3.9,3.9,3.2,1.6,2025-06
EMP-03406,4.0,3.6,4.7,3.6,3.2,2025-06
EMP-03407,4.3,4.5,4.2,4.4,5.0,2025-06
EMP-03408,3.1,1.9,2.9,2.4,2.4,2025-06
EMP-03409,4.6,3.0,3.7,3.6,3.7,2025-06
EMP-03410,3.7,3.5,3.3,3.1,2.7,2025-06
EMP-03411,4.2,4.7,2.8,3.8,2.9,2025-06
EMP-03412,3.3,5.0,5.0,5.0,3.8,2025-06
EMP-03413,2.9,3.5,2.7,2.8,3.2,2025-06
EMP-03414,3.3,5.0,4.1,4.6,4.2,2025-06
EMP-03415,2.9,2.1,2.3,2.0,2.9,2025-06
EMP-03416,3.9,4.5,3.2,3.5,3.6,2025-06
EMP-03417,4.2,3.5,4.1,4.7,4.3,2025-06
EMP-03418,3.7,2.3,4.3,4.5,3.9,2025-06
EMP-03419,3.0,2.0,3.3,1.9,2.9,2025-06
EMP-03420,3.2,3.1,3.3,1.3,2.3,2025-06
EMP-03421,3.6,3.8,3.5,4.4,4.0,2025-06
EMP-03422,3.8,3.7,3.1,4.3,4.0,2025-06
EMP-03423,3.6,3.7,4.8,4.2,3.0,2025-06
EMP-03424,4.6,5.0,4.7,5.0,4.6,2025-06
EMP-03425,2.9,2.6,2.2,2.2,2.4,2025-06
EMP-03426,3.9,2.7,2.4,3.0,2.8,2025-06
EMP-03427,1.9,1.0,2.2,1.0,1.5,2025-06
EMP-03428,3.5,3.4,3.6,4.1,3.3,2025-06
EMP-03429,4.1,4.7,4.8,3.6,5.0,2025-06
EMP-03430,4.6,4.7,5.0,4.5,4.7,2025-06
EMP-03431,5.0,4.7,4.4,3.5,3.6,2025-06
EMP-03432,4.6,4.1,2.9,3.1,2.6,2025-06
EMP-03433,4.0,3.6,3.5,2.8,3.1,2025-06
EMP-03434,2.4,3.0,3.0,3.7,3.3,2025-06
EMP-03435,3.2,3.1,3.6,4.2,3.3,2025-06
EMP-03436,3.4,4.9,2.4,3.2,3.8,2025-06
EMP-03437,1.1,1.0,1.1,2.3,2.0,2025-06
EMP-03438,3.4,4.3,3.3,3.7,3.5,2025-06
EMP-03439,3.6,4.0,3.8,4.4,3.4,2025-06
EMP-03440,5.0,5.0,3.8,5.0,5.0,2025-06
EMP-03441,4.0,3.2,4.1,3.7,3.7,2025-06
EMP-03442,2.6,1.8,3.4,2.8,2.9,2025-06
EMP-03443,3.4,2.9,3.0,3.2,3.4,2025-06
EMP-03444,2.7,3.0,5.0,2.7,3.9,2025-06
EMP-03445,3.5,3.5,3.4,3.4,3.5,2025-06
EMP-03446,1.9,2.7,2.1,2.1,2.4,2025-06
EMP-03447,3.1,3.5,3.7,4.9,3.7,2025-06
EMP-03448,2.5,3.1,3.2,3.3,3.1,2025-06
EMP-03449,2.8,3.8,3.3,2.7,2.3,2025-06
EMP-03450,4.5,2.8,3.4,4.0,4.1,2025-06
EMP-03451,2.7,1.5,2.5,2.6,2.1,2025-06
EMP-03452,4.1,2.3,3.4,3.2,3.6,2025-06
EMP-03453,3.2,4.5,4.4,3.1,3.0,2025-06
EMP-03454,3.9,2.0,4.1,3.7,3.2,2025-06
EMP-03455,4.7,5.0,4.7,4.8,5.0,2025-06
EMP-03456,3.5,3.1,3.6,4.0,2.9,2025-06
EMP-03457,2.6,2.4,1.9,1.9,2.3,2025-06
EMP-03458,3.2,2.5,3.3,2.4,3.1,2025-06
EMP-03459,3.2,2.8,2.4,3.0,2.3,2025-06
EMP-03460,3.3,2.5,2.3,1.5,2.9,2025-06
EMP-03461,3.7,4.3,3.9,4.5,4.2,2025-06
EMP-03462,3.4,3.3,1.4,3.3,1.8,2025-06
EMP-03463,3.4,3.9,3.4,4.0,3.1,2025-06
EMP-03464,2.6,4.2,4.2,4.0,4.3,2025-06
EMP-03465,2.9,2.4,4.6,3.1,2.9,2025-06
EMP-03466,3.7,4.1,3.6,3.7,3.0,2025-06
EMP-03467,1.7,3.1,1.7,1.0,1.1,2025-06
EMP-03468,3.5,3.1,3.7,3.2,3.8,2025-06
EMP-03469,2.8,3.1,3.1,1.7,3.1,2025-06
EMP-03470,3.3,4.2,4.3,4.1,3.8,2025-06
EMP-03471,3.4,3.0,2.3,3.0,3.0,2025-06
EMP-03472,4.2,5.0,4.3,5.0,4.2,2025-06
EMP-03473,1.1,1.1,3.5,2.2,1.8,2025-06
EMP-03474,3.7,3.8,4.7,4.2,4.2,2025-06
EMP-03475,4.4,4.2,4.3,4.1,3.7,2025-06
EMP-03476,3.9,4.4,4.2,3.8,3.0,2025-06
EMP-03477,2.9,4.1,2.6,4.3,4.2,2025-06
EMP-03478,4.6,5.0,4.7,5.0,4.6,2025-06
EMP-03479,5.0,5.0,4.4,4.9,5.0,2025-06
EMP-03480,2.5,2.9,3.3,3.8,3.4,2025-06
EMP-03481,4.0,3.0,2.7,3.2,4.1,2025-06
EMP-03482,3.8,2.1,3.3,3.2,3.3,2025-06
EMP-03483,2.2,2.2,3.0,2.1,2.1,2025-06
EMP-03484,4.0,3.6,4.5,3.9,3.0,2025-06
EMP-03485,3.6,4.2,3.9,3.1,4.1,2025-06
EMP-03486,2.8,2.3,2.1,1.1,2.7,2025-06
